ano,sigla_uf,tipo_consumo,consumo
2017,PI,Industrial,209211.0
2017,PI,Outros,816465.0
2017,PI,Residencial,1679632.0
2017,PI,Total,3480578.0
2017,PR,Cativo,20520035.0
2017,PR,Comercial,5899011.0
2017,PR,Industrial,12401714.47
2017,PR,Outros,5105987.0
2017,PR,Residencial,7318830.0
2017,PR,Total,30725542.47
2017,RJ,Cativo,29209135.18
2017,RJ,Comercial,10382968.0
2017,RJ,Industrial,8209542.87
2017,RJ,Outros,7070849.18
2017,RJ,Residencial,13218810.0
2017,RJ,Total,38882170.05
2017,RN,Cativo,4654784.0
2017,RN,Comercial,1111730.0
2017,RN,Industrial,1216382.0
2017,RN,Outros,1183522.0
2017,RN,Residencial,2113777.0
2017,RN,Total,5625411.0
2017,RO,Cativo,2932159.0
2017,RO,Comercial,661542.0
2017,RO,Industrial,423850.0
2017,RO,Outros,756106.0
2017,RO,Residencial,1225442.0
2017,RO,Total,3066940.0
2017,RR,Cativo,917813.0
2017,RR,Comercial,207391.0
2017,RR,Industrial,24131.0
2017,RR,Outros,210370.0
2017,RR,Residencial,475921.0
2017,RR,Total,917813.0
2017,RS,Cativo,22163445.0
2017,RS,Comercial,5032131.0
2017,RS,Industrial,9864617.2
2017,RS,Outros,6707243.0
2017,RS,Residencial,8323363.0
2017,RS,Total,29927354.2
2017,SC,Cativo,15841065.0
2017,SC,Comercial,4037760.0
2017,SC,Industrial,9991632.0
2017,SC,Outros,4710137.0
2017,SC,Residencial,5604756.0
2017,SC,Total,24344285.0
2017,SE,Cativo,2608395.0
2017,SE,Comercial,590128.0
2017,SE,Industrial,1295733.0
2017,SE,Outros,706874.0
2017,SE,Residencial,1074838.0
2017,SE,Total,3667573.0
2017,SP,Cativo,84742495.0
2017,SP,Comercial,28186447.0
2017,SP,Industrial,47484654.0
2017,SP,Outros,14967128.0
2017,SP,Residencial,38968848.0
2017,SP,Total,129607077.0
2017,TO,Cativo,2079972.0
2017,TO,Comercial,429967.0
2017,TO,Industrial,295576.0
2017,TO,Outros,569286.0
2017,TO,Residencial,937387.0
2017,TO,Total,2232216.0
2018,AC,Cativo,942698.69
2018,AC,Comercial,223096.86
2018,AC,Industrial,35453.6
2018,AC,Outros,267538.76
2018,AC,Residencial,452742.17
2018,AC,Total,978831.39
2018,AL,Cativo,3216234.0
2018,AL,Comercial,761835.05
2018,AL,Industrial,1667385.1700000002
2018,AL,Outros,844024.0
2018,AL,Residencial,1435484.0
2018,AL,Total,4708728.22
2018,AM,Cativo,4563599.7
2018,AM,Comercial,1262367.35
2018,AM,Industrial,1642697.2
2018,AM,Outros,1056851.95
2018,AM,Residencial,2004509.12
2018,AM,Total,5966425.62
2018,AP,Cativo,1053678.24
2018,AP,Comercial,253532.33
2018,AP,Industrial,87699.93
2018,AP,Outros,167479.14
2018,AP,Residencial,544966.79
2018,AP,Total,1053678.19
2018,BA,Cativo,16607331.28
2018,BA,Comercial,3828764.51
2018,BA,Industrial,9281484.64
2018,BA,Outros,4941927.19
2018,BA,Residencial,7039925.71
2018,BA,Total,25092102.05
2018,CE,Cativo,9577048.2
2018,CE,Comercial,1931125.5
2018,CE,Industrial,2321105.31
2018,CE,Outros,2678352.91
2018,CE,Residencial,4334858.8
2018,CE,Total,11265442.52
2018,DF,Cativo,5585897.2
2018,DF,Comercial,1981216.0
2018,DF,Industrial,512234.85
2018,DF,Outros,1484995.23
2018,DF,Residencial,2241219.0
2018,DF,Total,6219665.08
2018,ES,Cativo,6307334.0
2018,ES,Comercial,1763116.0
2018,ES,Industrial,4143898.0
2018,ES,Outros,1860105.0
2018,ES,Residencial,2432833.0
2018,ES,Total,10199952.0
2018,GO,Cativo,11143867.0
2018,GO,Comercial,2421390.0
2018,GO,Industrial,5585807.0
2018,GO,Outros,3194255.0
2018,GO,Residencial,4801888.0
2018,GO,Total,16003340.0
2018,MA,Cativo,5847382.1
2018,MA,Comercial,1232893.65
2018,MA,Industrial,1296831.02
2018,MA,Outros,1364435.86
2018,MA,Residencial,3205070.4
2018,MA,Total,7099230.93
2018,MG,Cativo,27081762.841
2018,MG,Comercial,6728169.13
2018,MG,Industrial,30999109.47
2018,MG,Outros,7743736.52
2018,MG,Residencial,11000755.3
2018,MG,Total,56471770.42
2018,MS,Cativo,4629131.36
2018,MS,Comercial,1245074.471
2018,MS,Industrial,1251544.07
2018,MS,Outros,1306414.76
2018,MS,Residencial,1961924.02
2018,MS,Total,5764957.321
2018,MT,Cativo,7133640.35
2018,MT,Comercial,1735401.12
2018,MT,Industrial,2086617.29
2018,MT,Outros,2212422.99
2018,MT,Residencial,2807209.89
2018,MT,Total,8841651.29
2018,PA,Cativo,7655464.04
2018,PA,Comercial,1849312.56
2018,PA,Industrial,10622283.43
2018,PA,Outros,1886997.69
2018,PA,Residencial,3671512.27
2018,PA,Total,18030105.95
2018,PB,Cativo,4227514.8
2018,PB,Comercial,948610.83
2018,PB,Industrial,1451307.95
2018,PB,Outros,1121054.75
2018,PB,Residencial,1885807.4
2018,PB,Total,5406780.93
2018,PE,Cativo,10928730.0
2018,PE,Comercial,2946818.0
2018,PE,Industrial,3656633.0
2018,PE,Outros,2538690.25
2018,PE,Residencial,4932708.0
2018,PE,Total,14074849.25
2018,PI,Cativo,3322298.4
2018,PI,Comercial,769899.0
2018,PI,Industrial,200136.0
2018,PI,Outros,782253.4500000001
2018,PI,Residencial,1655822.0
2018,PI,Total,3408110.45
2018,PR,Cativo,20380924.879
2018,PR,Comercial,5959773.39
2018,PR,Industrial,12725162.879999999
2018,PR,Outros,5674507.76
2018,PR,Residencial,7460369.17
2018,PR,Total,31819813.2
2018,RJ,Cativo,28825038.36
2018,RJ,Comercial,10134988.8
2018,RJ,Industrial,8333898.99
2018,RJ,Outros,7814578.09
2018,RJ,Residencial,13415863.9
2018,RJ,Total,39699329.78
2018,RN,Cativo,4656934.0
2018,RN,Comercial,1132018.0
2018,RN,Industrial,1207491.0
2018,RN,Outros,1207775.0
2018,RN,Residencial,2155123.0
2018,RN,Total,5702407.0
2018,RO,Cativo,2972626.95
2018,RO,Comercial,674776.98
2018,RO,Industrial,450439.7
2018,RO,Outros,778977.15
2018,RO,Residencial,1248983.25
2018,RO,Total,3153177.08
2018,RR,Cativo,945438.47
2018,RR,Comercial,213818.91999999998
2018,RR,Industrial,28663.16
2018,RR,Outros,220511.63
2018,RR,Residencial,482444.75
2018,RR,Total,945438.46
2018,RS,Cativo,22457960.54
2018,RS,Comercial,5051933.44
2018,RS,Industrial,9807988.89
2018,RS,Outros,6858921.07
2018,RS,Residencial,8699144.85
2018,RS,Total,30417988.25
2018,SC,Cativo,16013008.45
2018,SC,Comercial,4118884.26
2018,SC,Industrial,10251563.38
2018,SC,Outros,4820612.58
2018,SC,Residencial,5744406.55
2018,SC,Total,24935466.77
2018,SE,Cativo,2705223.04
2018,SE,Comercial,627307.42
2018,SE,Industrial,1247470.02
2018,SE,Outros,755040.39
2018,SE,Residencial,1111204.79
2018,SE,Total,3741022.62
2018,SP,Cativo,84594993.0
2018,SP,Comercial,28408214.35
2018,SP,Industrial,48805263.0
2018,SP,Outros,15297400.02
2018,SP,Residencial,39924153.43
2018,SP,Total,132435030.8
2018,TO,Cativo,2095905.2
2018,TO,Comercial,426266.87
2018,TO,Industrial,344634.34
2018,TO,Outros,573465.8
2018,TO,Residencial,964014.57
2018,TO,Total,2308381.58
2019,AC,Cativo,1041446.66
2019,AC,Comercial,262372.56
2019,AC,Industrial,37322.67
2019,AC,Outros,289997.34
2019,AC,Residencial,491299.71
2019,AC,Total,1080992.28
2019,AL,Cativo,3208143.8
2019,AL,Comercial,792043.0700000001
2019,AL,Industrial,1019567.3
2019,AL,Outros,877072.5700000001
2019,AL,Residencial,1439643.16
2019,AL,Total,4128326.1
2019,AM,Cativo,4627630.0
2019,AM,Comercial,1349313.0
2019,AM,Industrial,1653878.0
2019,AM,Outros,1101537.0
2019,AM,Residencial,2037247.0
2019,AM,Total,6141975.0
2019,AP,Cativo,1074205.74
2019,AP,Comercial,260761.0
2019,AP,Industrial,106093.0
2019,AP,Outros,182853.71
2019,AP,Residencial,524498.03
2019,AP,Total,1074205.74
2019,BA,Cativo,17250400.02
2019,BA,Comercial,4026737.23
2019,BA,Industrial,9229893.29
2019,BA,Outros,5321250.76
2019,BA,Residencial,7341866.41
2019,BA,Total,25919747.689999998
2019,CE,Cativo,9931113.2
2019,CE,Comercial,2409260.1
2019,CE,Industrial,2503879.14
2019,CE,Outros,2780496.75
2019,CE,Residencial,4586316.4
2019,CE,Total,12279952.39
2019,DF,Cativo,5565060.0
2019,DF,Comercial,2038810.0
2019,DF,Industrial,522325.0
2019,DF,Outros,1501868.0
2019,DF,Residencial,2252378.0
2019,DF,Total,6315381.0
2019,ES,Cativo,6696749.9
2019,ES,Comercial,1773787.1
2019,ES,Industrial,4007130.3
2019,ES,Outros,2057829.81
2019,ES,Residencial,2624055.6
2019,ES,Total,10462802.81
2019,GO,Cativo,11373613.95
2019,GO,Comercial,2536163.6999999997
2019,GO,Industrial,5610949.5
2019,GO,Outros,3227952.41
2019,GO,Residencial,5115419.8
2019,GO,Total,16490485.41
2019,MA,Cativo,5946404.2
2019,MA,Comercial,1250211.25
2019,MA,Industrial,1548462.98
2019,MA,Outros,1408123.31
2019,MA,Residencial,3304457.2
2019,MA,Total,7511254.74
2019,MG,Cativo,27361828.08
2019,MG,Comercial,6820750.13
2019,MG,Industrial,29769629.65
2019,MG,Outros,7984023.59
2019,MG,Residencial,11321951.57
2019,MG,Total,55896354.94
2019,MS,Cativo,4884848.24
2019,MS,Comercial,1282730.2
2019,MS,Industrial,1351538.27
2019,MS,Outros,1357515.02
2019,MS,Residencial,2150286.7
2019,MS,Total,6142070.1899999995
2019,MT,Cativo,7643074.36
2019,MT,Comercial,1846937.29
2019,MT,Industrial,2172891.92
2019,MT,Outros,2338056.4
2019,MT,Residencial,3100166.9699999997
2019,MT,Total,9458052.58
2019,PA,Cativo,7501225.09
2019,PA,Comercial,1887088.4100000001
2019,PA,Industrial,10792274.13
2019,PA,Outros,1900498.6500000001
2019,PA,Residencial,3611816.2199999997
2019,PA,Total,18191677.41
2019,PB,Cativo,4323704.79
2019,PB,Comercial,975294.7
2019,PB,Industrial,1441198.51
2019,PB,Outros,1149336.62
2019,PB,Residencial,2020830.99
2019,PB,Total,5586660.82
2019,PE,Cativo,11037736.0
2019,PE,Comercial,3052822.0
2019,PE,Industrial,3718814.87
2019,PE,Outros,2619319.0
2019,PE,Residencial,5164197.0
2019,PE,Total,14555152.87
2019,PI,Cativo,3567955.7
2019,PI,Comercial,811704.54
2019,PI,Industrial,207942.04
2019,PI,Outros,868104.5
2019,PI,Residencial,1776110.1
2019,PI,Total,3663861.18
2019,PR,Cativo,20614136.392
2019,PR,Comercial,6260548.120999999
2019,PR,Industrial,12882936.379999999
2019,PR,Outros,6043797.21
2019,PR,Residencial,7737350.029999999
2019,PR,Total,32924631.741
2019,RJ,Cativo,28404834.99
2019,RJ,Comercial,10316561.21
2019,RJ,Industrial,8008460.85
2019,RJ,Outros,7648288.14
2019,RJ,Residencial,13270200.56
2019,RJ,Total,39243510.76
2019,RN,Cativo,4711452.0
2019,RN,Comercial,1159828.0
2019,RN,Industrial,1201375.0
2019,RN,Outros,1198023.0
2019,RN,Residencial,2229381.0
2019,RN,Total,5788607.0
2019,RO,Cativo,3053644.38
2019,RO,Comercial,712484.64
2019,RO,Industrial,455364.87
2019,RO,Outros,788669.84
2019,RO,Residencial,1291095.23
2019,RO,Total,3247614.58
2019,RR,Cativo,932089.81
2019,RR,Comercial,215235.24
2019,RR,Industrial,22761.92
2019,RR,Outros,233157.05
2019,RR,Residencial,460935.58999999997
2019,RR,Total,932089.8
2019,RS,Cativo,22058360.606
2019,RS,Comercial,5016511.66
2019,RS,Industrial,9766568.35
2019,RS,Outros,6597514.49
2019,RS,Residencial,9044953.790000001
2019,RS,Total,30425548.29
2019,SC,Cativo,16591411.7
2019,SC,Comercial,4353090.68
2019,SC,Industrial,10613889.84
2019,SC,Outros,5002161.12
2019,SC,Residencial,6101617.11
2019,SC,Total,26070758.75
2019,SE,Cativo,2780557.25
2019,SE,Comercial,654161.24
2019,SE,Industrial,1083337.17
2019,SE,Outros,754506.12
2019,SE,Residencial,1212981.0489999999
2019,SE,Total,3704985.579
2019,SP,Cativo,84439833.1
2019,SP,Comercial,29574700.11
2019,SP,Industrial,47635628.64
2019,SP,Outros,14488324.7
2019,SP,Residencial,41149736.78
2019,SP,Total,132848390.23
2019,TO,Cativo,2176140.7
2019,TO,Comercial,443585.62
2019,TO,Industrial,324429.66
2019,TO,Outros,599735.51
2019,TO,Residencial,1050334.59
2019,TO,Total,2418085.38
2020,AC,Cativo,1057149.98
2020,AC,Comercial,249824.56
2020,AC,Industrial,40909.29
2020,AC,Outros,261867.02
2020,AC,Residencial,549969.09
2020,AC,Total,1102569.96
2020,AL,Cativo,3246142.55
2020,AL,Comercial,729228.06
2020,AL,Industrial,728269.26
2020,AL,Outros,934101.15
2020,AL,Residencial,1556608.57
2020,AL,Total,3948207.04
2020,AM,Cativo,4649454.44
2020,AM,Comercial,1301201.4
2020,AM,Industrial,1661406.92
2020,AM,Outros,992489.63
2020,AM,Residencial,2253030.16
2020,AM,Total,6208128.109999999
2020,AP,Cativo,1018817.95
2020,AP,Comercial,232744.0
2020,AP,Industrial,106653.16
2020,AP,Outros,161451.57
2020,AP,Residencial,517969.21
2020,AP,Total,1018817.94
2020,BA,Cativo,15763339.42
2020,BA,Comercial,3391264.38
2020,BA,Industrial,9181820.14
2020,BA,Outros,4788672.03
2020,BA,Residencial,7463539.359999999
2020,BA,Total,24825295.91
2020,CE,Cativo,9688277.7
2020,CE,Comercial,2111391.6
2020,CE,Industrial,2204651.45
2020,CE,Outros,2747882.92
2020,CE,Residencial,4884043.6
2020,CE,Total,11947969.57
2020,DF,Cativo,5293375.0
2020,DF,Comercial,1825007.0
2020,DF,Industrial,592471.0
2020,DF,Outros,1368569.0
2020,DF,Residencial,2383476.0
2020,DF,Total,6169523.0
2020,ES,Cativo,6276759.4
2020,ES,Comercial,1599516.3
2020,ES,Industrial,3773784.0
2020,ES,Outros,1890725.64
2020,ES,Residencial,2649122.5
2020,ES,Total,9913148.44
2020,GO,Cativo,11256643.517
2020,GO,Comercial,2258657.27
2020,GO,Industrial,5764581.77
2020,GO,Outros,3176385.04
2020,GO,Residencial,5434305.58
2020,GO,Total,16633929.66
2020,MA,Cativo,6065036.9
2020,MA,Comercial,1184054.3900000001
2020,MA,Industrial,1592658.76
2020,MA,Outros,1371408.65
2020,MA,Residencial,3569637.2
2020,MA,Total,7717759.0
2020,MG,Cativo,26459607.990000002
2020,MG,Comercial,6125942.17
2020,MG,Industrial,30022657.89
2020,MG,Outros,7826361.529999999
2020,MG,Residencial,11800665.08
2020,MG,Total,55775626.67
2020,MS,Cativo,4848772.87
2020,MS,Comercial,1225352.441
2020,MS,Industrial,1455218.94
2020,MS,Outros,1340570.95
2020,MS,Residencial,2249655.76
2020,MS,Total,6270798.091
2020,MT,Cativo,7785304.9899
2020,MT,Comercial,1716330.83
2020,MT,Industrial,2284522.34
2020,MT,Outros,2432731.54
2020,MT,Residencial,3366387.48
2020,MT,Total,9799972.19
2020,PA,Cativo,7625875.609999999
2020,PA,Comercial,1852435.85
2020,PA,Industrial,11894356.92
2020,PA,Outros,1849023.18
2020,PA,Residencial,3928860.04
2020,PA,Total,19524675.990000002
2020,PB,Cativo,4296072.01
2020,PB,Comercial,878675.46
2020,PB,Industrial,1392518.46
2020,PB,Outros,1137651.71
2020,PB,Residencial,2189030.04
2020,PB,Total,5597875.67
2020,PE,Cativo,10339415.0
2020,PE,Comercial,2630847.0
2020,PE,Industrial,3595996.08
2020,PE,Outros,2512745.0
2020,PE,Residencial,5413294.0
2020,PE,Total,14152882.08
2020,PI,Cativo,3521007.5
2020,PI,Comercial,729196.04
2020,PI,Industrial,191436.85
2020,PI,Outros,890758.11
2020,PI,Residencial,1888059.1
2020,PI,Total,3699450.1
2020,PR,Cativo,19997709.198
2020,PR,Comercial,5837833.4401
2020,PR,Industrial,12815263.197999999
2020,PR,Outros,5262067.03
2020,PR,Residencial,8155252.36
2020,PR,Total,32070416.0281
2020,RJ,Cativo,26637986.44
2020,RJ,Comercial,9017845.28
2020,RJ,Industrial,8040372.37
2020,RJ,Outros,7601894.74
2020,RJ,Residencial,13458544.83
2020,RJ,Total,38118657.22
2020,RN,Cativo,4505549.0
2020,RN,Comercial,986257.0
2020,RN,Industrial,1185538.0
2020,RN,Outros,1101607.0
2020,RN,Residencial,2364722.0
2020,RN,Total,5638124.0
2020,RO,Cativo,3167708.96
2020,RO,Comercial,694146.05
2020,RO,Industrial,471414.87
2020,RO,Outros,774036.85
2020,RO,Residencial,1448029.26
2020,RO,Total,3387627.0300000003
2020,RR,Cativo,975304.75
2020,RR,Comercial,212198.78
2020,RR,Industrial,22596.0
2020,RR,Outros,224194.06
2020,RR,Residencial,516315.92000000004
2020,RR,Total,975304.76
2020,RS,Cativo,21010123.532
2020,RS,Comercial,4452785.66
2020,RS,Industrial,9397318.25
2020,RS,Outros,6576144.09
2020,RS,Residencial,9194724.48
2020,RS,Total,29620972.48
2020,SC,Cativo,16466871.05
2020,SC,Comercial,4164529.1501
2020,SC,Industrial,10585286.7999
2020,SC,Outros,5015653.89
2020,SC,Residencial,6449420.95
2020,SC,Total,26214890.79
2020,SE,Cativo,2682099.7800000003
2020,SE,Comercial,575231.49
2020,SE,Industrial,1044905.09
2020,SE,Outros,728104.909
2020,SE,Residencial,1281953.14
2020,SE,Total,3630194.629
2020,SP,Cativo,80385627.59
2020,SP,Comercial,26131307.31
2020,SP,Industrial,45960241.82
2020,SP,Outros,15048271.030000001
2020,SP,Residencial,42084629.17
2020,SP,Total,129224449.33
2020,TO,Cativo,2158712.96
2020,TO,Comercial,410351.85
2020,TO,Industrial,325743.85
2020,TO,Outros,595172.64
2020,TO,Residencial,1121932.8800000001
2020,TO,Total,2453201.22
2021,AC,Cativo,1040793.85
2021,AC,Comercial,253174.85
2021,AC,Industrial,42073.87
2021,AC,Outros,250702.36000000002
2021,AC,Residencial,548693.02
2021,AC,Total,1094644.1
2021,AL,Cativo,3336179.59
2021,AL,Comercial,814473.14
2021,AL,Industrial,1357984.61
2021,AL,Outros,929744.76
2021,AL,Residencial,1606344.43
2021,AL,Total,4708546.94
2021,AM,Cativo,4445162.5
2021,AM,Comercial,1356592.1
2021,AM,Industrial,1826233.8
2021,AM,Outros,947712.92
2021,AM,Residencial,2153618.7
2021,AM,Total,6284157.52
2021,AP,Cativo,1139224.82
2021,AP,Comercial,256345.09
2021,AP,Industrial,115727.02
2021,AP,Outros,157669.55
2021,AP,Residencial,610268.35
2021,AP,Total,1140010.01
2021,BA,Cativo,16448172.0
2021,BA,Comercial,3753855.0
2021,BA,Industrial,9483343.86
2021,BA,Outros,5357858.0
2021,BA,Residencial,7632068.0
2021,BA,Total,26227124.86
2021,CE,Cativo,10088852.0
2021,CE,Comercial,2208630.0
2021,CE,Industrial,2533882.4899999998
2021,CE,Outros,2921653.61
2021,CE,Residencial,5182591.5
2021,CE,Total,12846757.6
2021,DF,Cativo,5385074.64
2021,DF,Comercial,1939957.7
2021,DF,Industrial,635704.77
2021,DF,Outros,1374109.38
2021,DF,Residencial,2457906.7
2021,DF,Total,6407678.55
2021,ES,Cativo,6348391.52
2021,ES,Comercial,1663857.47
2021,ES,Industrial,4092549.96
2021,ES,Outros,1948813.43
2021,ES,Residencial,2711995.7199999997
2021,ES,Total,10417216.58
2021,GO,Cativo,11481812.17
2021,GO,Comercial,2383306.1
2021,GO,Industrial,5898163.0
2021,GO,Outros,3288031.98
2021,GO,Residencial,5669994.0
2021,GO,Total,17239495.08
2021,MA,Cativo,6290944.1
2021,MA,Comercial,1276533.16
2021,MA,Industrial,1697161.25
2021,MA,Outros,1436471.71
2021,MA,Residencial,3736763.6999999997
2021,MA,Total,8146929.819999999
2021,MG,Cativo,26483426.551
2021,MG,Comercial,6360549.66
2021,MG,Industrial,32454604.66
2021,MG,Outros,7728785.91
2021,MG,Residencial,12152804.35
2021,MG,Total,58696744.58
2021,MS,Cativo,4709385.15
2021,MS,Comercial,1168486.619
2021,MS,Industrial,1545256.31
2021,MS,Outros,1357789.65
2021,MS,Residencial,2215220.48
2021,MS,Total,6286753.059
2021,MT,Cativo,7528349.75
2021,MT,Comercial,1744583.18
2021,MT,Industrial,2285146.34
2021,MT,Outros,2432478.61
2021,MT,Residencial,3293563.18
2021,MT,Total,9755771.31
2021,PA,Cativo,7976956.12
2021,PA,Comercial,2026496.52
2021,PA,Industrial,12969277.86
2021,PA,Outros,1887936.57
2021,PA,Residencial,4258416.98
2021,PA,Total,21142127.93
2021,PB,Cativo,4420498.12
2021,PB,Comercial,939822.83
2021,PB,Industrial,1449717.41
2021,PB,Outros,1164927.18
2021,PB,Residencial,2281446.33
2021,PB,Total,5835913.75
2021,PE,Cativo,10640965.06
2021,PE,Comercial,2882312.16
2021,PE,Industrial,3975065.62
2021,PE,Outros,2897643.7
2021,PE,Residencial,5453528.17
2021,PE,Total,15208549.65
2021,PI,Cativo,3660785.0
2021,PI,Comercial,821770.0
2021,PI,Industrial,220831.0
2021,PI,Outros,927286.0
2021,PI,Residencial,1991635.0
2021,PI,Total,3961522.0
2021,PR,Cativo,20158577.522
2021,PR,Comercial,6131518.931
2021,PR,Industrial,13891487.322
2021,PR,Outros,6177544.62
2021,PR,Residencial,8321085.41
2021,PR,Total,34521636.283
2021,RJ,Cativo,25634305.2
2021,RJ,Comercial,9044016.7
2021,RJ,Industrial,8596493.99
2021,RJ,Outros,7085802.8
2021,RJ,Residencial,13369255.8
2021,RJ,Total,38095569.29
2021,RN,Cativo,4614806.0
2021,RN,Comercial,1100521.0
2021,RN,Industrial,1274936.0
2021,RN,Outros,1223781.0
2021,RN,Residencial,2438769.0
2021,RN,Total,6038007.0
2021,RO,Cativo,3117134.43
2021,RO,Comercial,658623.05
2021,RO,Industrial,447326.41000000003
2021,RO,Outros,787778.1
2021,RO,Residencial,1465518.06
2021,RO,Total,3359245.62
2021,RR,Cativo,1073227.28
2021,RR,Comercial,238266.77000000002
2021,RR,Industrial,22713.97
2021,RR,Outros,226595.73
2021,RR,Residencial,585650.83
2021,RR,Total,1073227.3
2021,RS,Cativo,20077872.08
2021,RS,Comercial,4649395.26
2021,RS,Industrial,10399560.42
2021,RS,Outros,5960106.83
2021,RS,Residencial,9116806.86
2021,RS,Total,30125869.37
2021,SC,Cativo,16903885.0
2021,SC,Comercial,4529967.5
2021,SC,Industrial,11610216.14
2021,SC,Outros,5185226.47
2021,SC,Residencial,6616957.9
2021,SC,Total,27942368.01
2021,SE,Cativo,2682535.0
2021,SE,Comercial,604404.27
2021,SE,Industrial,1184662.68
2021,SE,Outros,759596.28
2021,SE,Residencial,1314225.01
2021,SE,Total,3862888.24
2021,SP,Cativo,80967896.65
2021,SP,Comercial,27869108.47
2021,SP,Industrial,51234645.56
2021,SP,Outros,15644874.55
2021,SP,Residencial,42519487.97
2021,SP,Total,137268116.55
2021,TO,Cativo,2119119.02
2021,TO,Comercial,424113.17
2021,TO,Industrial,374120.27
2021,TO,Outros,603790.28
2021,TO,Residencial,1119713.73
2021,TO,Total,2521737.45
